id,age_in_years,neighbourhood,beds,daily_rev_per_2_guests,review_scores_rating,total_rev,property_type,room_type,host_response_rate,number_of_reviews
1055703,5.06,De Baarsjes - Oud-West,4,200,99,31200,House,Entire home/apt,1,39
4623133,5.06,De Baarsjes - Oud-West,2,110,90,880,Apartment,Entire home/apt,1,2
3039147,5.06,De Pijp - Rivierenbuurt,2,160,100,3200,Apartment,Entire home/apt,0.6,5
1279735,5.06,De Pijp - Rivierenbuurt,2,150,100,6000,Loft,Entire home/apt,1,5
1002602,5.06,Centrum-West,1,105,100,2100,Apartment,Entire home/apt,0.9,5
1100497,5.06,De Baarsjes - Oud-West,1,95,93,17670,Loft,Entire home/apt,0.92,31
553079,5.06,De Baarsjes - Oud-West,1,130,92,11700,Apartment,Entire home/apt,0.9,15
555597,5.05,De Pijp - Rivierenbuurt,3,95,98,10260,Apartment,Entire home/apt,0.5,9
556228,5.05,Centrum-West,1,145,90,2610,Apartment,Entire home/apt,1,3
556829,5.05,Buitenveldert - Zuidas,1,109,96,4578,Apartment,Entire home/apt,0.71,7
1106076,5.05,Bos en Lommer,1,80,97,1280,Apartment,Entire home/apt,0.94,8
560523,5.05,Zuid,1,89,90,2136,Apartment,Entire home/apt,0.86,3
4644229,5.05,Zuid,1,80,100,480,Apartment,Entire home/apt,1,1
3828753,5.05,Centrum-West,4,490,93,82320,Apartment,Entire home/apt,1,12
562019,5.05,Oud-Noord,3,125,100,17000,Apartment,Entire home/apt,1,17
2535685,5.05,De Baarsjes - Oud-West,1,95,96,10640,Bed & Breakfast,Private room,0.91,28
4736274,5.04,Centrum-Oost,2,250,100,2000,Apartment,Entire home/apt,0.88,1
1091528,5.04,Oostelijk Havengebied - Indische Buurt,2,100,92,5200,Apartment,Entire home/apt,0.7,13
565561,5.04,Westerpark,2,85,97,1190,Apartment,Entire home/apt,0.47,7
620056,5.04,Westerpark,1,110,100,4840,Apartment,Entire home/apt,1,11
2261399,5.04,Buitenveldert - Zuidas,1,100,100,400,Apartment,Entire home/apt,0.33,1
567721,5.03,Centrum-West,1,130,99,41080,Apartment,Entire home/apt,1,79
568005,5.03,Zuid,1,90,99,19440,Apartment,Private room,0.91,36
568028,5.03,Centrum-West,2,164,94,53792,Apartment,Entire home/apt,1,82
568446,5.03,Centrum-Oost,1,120,96,33120,Apartment,Entire home/apt,1,46
568613,5.03,De Baarsjes - Oud-West,2,80,97,5600,Apartment,Entire home/apt,1,7
570478,5.03,Westerpark,1,90,93,17640,Other,Private room,0.94,49
678067,5.03,De Baarsjes - Oud-West,2,149,88,37250,Apartment,Entire home/apt,1,25
1085099,5.03,Bos en Lommer,1,72,93,1584,Apartment,Entire home/apt,0.8,11
574792,5.03,Centrum-West,1,180,91,7560,Apartment,Entire home/apt,1,7
1271700,5.03,De Baarsjes - Oud-West,5,180,98,8640,House,Entire home/apt,1,8
3445095,5.03,De Baarsjes - Oud-West,1,79,100,632,Apartment,Entire home/apt,1,2
3676091,5.03,Centrum-West,1,110,89,6160,House,Entire home/apt,0.7,7
825039,5.03,De Pijp - Rivierenbuurt,1,125,96,5000,Apartment,Private room,0.83,10
575615,5.03,Centrum-Oost,4,200,93,9600,Apartment,Entire home/apt,1,12
973162,5.02,De Pijp - Rivierenbuurt,1,65,95,6630,Apartment,Private room,0.8,17
650232,5.02,De Pijp - Rivierenbuurt,1,130,87,7280,Apartment,Entire home/apt,0.97,14
579851,5.02,Westerpark,1,129,99,61920,Boat,Entire home/apt,1,120
5471891,5.02,De Baarsjes - Oud-West,3,175,100,700,Apartment,Entire home/apt,0.7,1
3687939,5.02,Watergraafsmeer,1,55,85,1760,Apartment,Entire home/apt,0.9,8
4374335,5.02,Westerpark,1,110,100,1320,Apartment,Entire home/apt,0.79,3
1215355,5.02,Centrum-West,2,105,91,10080,Apartment,Entire home/apt,1,16
581996,5.02,Centrum-West,1,100,97,30000,House,Private room,1,75
582028,5.02,Slotervaart,1,75,95,2400,Apartment,Private room,0.86,4
664904,5.02,Centrum-Oost,1,120,94,30720,Apartment,Entire home/apt,1,32
582280,5.02,Geuzenveld - Slotermeer,3,54,83,6048,Apartment,Private room,0.94,56
901417,5.02,Westerpark,2,80,78,1760,Apartment,Entire home/apt,0.96,11
582666,5.02,Slotervaart,1,85,94,2210,Apartment,Entire home/apt,0.8,13
4761339,5.02,Centrum-Oost,1,299,100,3588,Apartment,Entire home/apt,1,2
594474,5.02,Zuid,1,200,97,17600,Apartment,Entire home/apt,1,22
2987644,5.02,Centrum-Oost,1,100,100,6000,Apartment,Entire home/apt,1,10
5285298,5.01,Centrum-Oost,1,200,100,800,Apartment,Entire home/apt,0.82,2
3724325,5.01,Centrum-West,2,275,90,1100,Apartment,Entire home/apt,0.5,2
4757058,5.01,De Baarsjes - Oud-West,1,50,100,400,Apartment,Entire home/apt,0.9,2
3155756,5.01,Oud-Oost,1,175,97,9800,Apartment,Entire home/apt,1,7
1387051,5.01,De Pijp - Rivierenbuurt,4,280,91,35280,Apartment,Entire home/apt,0.96,21
966348,5.01,Noord-Oost,2,100,100,800,Apartment,Entire home/apt,0.67,2
1182550,5.01,De Baarsjes - Oud-West,5,220,95,19360,Apartment,Entire home/apt,0.95,22
1635683,5.01,Centrum-Oost,1,125,97,11500,Apartment,Entire home/apt,1,23
4329532,5.01,De Pijp - Rivierenbuurt,1,117,100,3276,Apartment,Entire home/apt,0.9,2
588116,5.01,Oud-Oost,1,80,93,2880,Apartment,Entire home/apt,0.7,9
588477,5.01,Centrum-Oost,3,375,96,34500,House,Entire home/apt,0.98,23
588964,5.01,Westerpark,1,92,95,43424,Apartment,Entire home/apt,0.96,118
2317746,5.01,De Baarsjes - Oud-West,1,137,97,7124,Apartment,Entire home/apt,0.96,26
589237,5.01,Zuid,2,75,97,2100,Apartment,Entire home/apt,1,7
1636010,5.01,Zuid,2,120,93,2880,Apartment,Entire home/apt,1,3
595898,5,Noord-Oost,1,90,96,3240,Boat,Entire home/apt,1,9
590386,5,Watergraafsmeer,4,250,93,2000,Apartment,Entire home/apt,0.89,4
591352,5,Westerpark,1,80,100,3520,Apartment,Entire home/apt,0.5,11
593483,5,De Baarsjes - Oud-West,2,105,90,17640,Apartment,Entire home/apt,1,84
593223,5,Watergraafsmeer,1,85,76,2040,Apartment,Entire home/apt,0.7,12
1638558,5,Centrum-Oost,1,80,97,20160,Apartment,Private room,1,63
1917170,5,De Baarsjes - Oud-West,2,90,97,1440,Apartment,Entire home/apt,0.91,8
4486758,5,De Pijp - Rivierenbuurt,2,65,90,1300,Apartment,Entire home/apt,0.55,2
3819222,5,De Baarsjes - Oud-West,1,90,93,8100,Apartment,Entire home/apt,1,15
3580146,5,Zuid,1,125,100,1000,Apartment,Private room,1,2
596149,5,Centrum-West,2,220,99,46200,Apartment,Entire home/apt,1,21
2195805,4.99,Centrum-Oost,3,185,92,8880,Apartment,Entire home/apt,1,12
598909,4.99,De Baarsjes - Oud-West,4,275,98,36300,Boat,Entire home/apt,0.8,22
3683224,4.99,De Baarsjes - Oud-West,4,175,98,10500,Boat,Entire home/apt,0.8,10
599669,4.99,De Pijp - Rivierenbuurt,1,200,97,44800,Apartment,Entire home/apt,1,56
600294,4.99,De Baarsjes - Oud-West,3,129,98,18576,Apartment,Entire home/apt,0.9,24
600983,4.99,Oud-Oost,1,85,94,3400,Bed & Breakfast,Private room,0.9,10
601182,4.99,Westerpark,3,115,90,4370,Apartment,Entire home/apt,1,19
1047746,4.99,Oud-Oost,4,150,97,7200,House,Entire home/apt,1,6
601882,4.99,Centrum-West,3,160,98,3840,Apartment,Entire home/apt,0.92,12
602209,4.99,Centrum-Oost,2,225,98,24750,Apartment,Entire home/apt,1,11
623652,4.99,Oud-Oost,5,200,97,5600,House,Entire home/apt,0.81,7
2353779,4.99,Centrum-West,1,100,90,12000,Apartment,Entire home/apt,0.77,30
1165396,4.99,De Pijp - Rivierenbuurt,1,85,100,680,Apartment,Entire home/apt,1,2
1614046,4.99,Centrum-West,2,99,85,14652,Apartment,Entire home/apt,0.89,74
605137,4.98,Westerpark,2,90,90,1080,Apartment,Entire home/apt,0.5,2
3015665,4.98,Centrum-West,1,120,90,5760,Apartment,Entire home/apt,0.86,8
4793686,4.98,Centrum-Oost,2,145,100,1160,Apartment,Entire home/apt,0.9,2
654202,4.98,Noord-Oost,1,45,88,3600,Apartment,Private room,0.97,40
654108,4.98,Noord-Oost,1,49,90,2352,Apartment,Private room,0.97,24
606871,4.98,Westerpark,2,100,92,16000,Bed & Breakfast,Private room,1,40
1352944,4.98,Centrum-Oost,1,100,97,4400,Apartment,Entire home/apt,1,22
607644,4.98,Centrum-West,2,99,96,41580,Apartment,Entire home/apt,1,210
3978113,4.98,Zuid,3,100,90,1200,Apartment,Entire home/apt,1,2
608432,4.98,Centrum-West,1,55,92,30580,Bed & Breakfast,Private room,1,139
627188,4.98,Centrum-West,1,65,98,5720,Bed & Breakfast,Private room,1,22
608638,4.98,Westerpark,1,99,91,4158,Apartment,Entire home/apt,0.9,21
2639773,4.98,Centrum-West,2,115,86,10350,Villa,Private room,1,15
4872974,4.98,De Baarsjes - Oud-West,1,85,100,340,Chalet,Private room,0.97,2
2082852,4.97,De Pijp - Rivierenbuurt,3,113,95,4972,Apartment,Entire home/apt,0.93,11
610537,4.97,Westerpark,2,89,85,6942,Apartment,Entire home/apt,0.93,13
644246,4.97,De Baarsjes - Oud-West,2,139,100,10842,Apartment,Entire home/apt,1,13
613110,4.97,IJburg - Zeeburgereiland,4,70,89,7980,House,Private room,0.99,57
666704,4.97,IJburg - Zeeburgereiland,4,65,86,9620,House,Private room,0.99,74
668584,4.97,IJburg - Zeeburgereiland,4,50,87,5800,House,Private room,0.99,58
628621,4.97,Centrum-Oost,2,100,77,7200,Apartment,Entire home/apt,0.9,12
615174,4.97,Centrum-West,1,85,82,21760,Apartment,Entire home/apt,0.56,64
1523283,4.97,Centrum-Oost,1,109,95,8720,Apartment,Entire home/apt,0.71,20
835627,4.97,Centrum-Oost,6,200,100,8000,Apartment,Entire home/apt,0.96,5
620760,4.97,Centrum-Oost,3,90,93,34920,Apartment,Entire home/apt,0.96,194
1222520,4.97,De Baarsjes - Oud-West,1,80,93,7680,Apartment,Entire home/apt,0.43,24
738219,4.97,De Baarsjes - Oud-West,1,80,97,5120,Apartment,Entire home/apt,1,8
619694,4.97,Oostelijk Havengebied - Indische Buurt,1,100,96,2200,Apartment,Entire home/apt,1,11
1987128,4.96,Zuid,1,150,100,900,Apartment,Entire home/apt,1,1
2518607,4.96,De Pijp - Rivierenbuurt,3,95,93,5320,Apartment,Entire home/apt,0.86,14
2550571,4.96,Westerpark,1,110,96,25520,Apartment,Entire home/apt,0.89,29
907975,4.96,Oud-Oost,1,85,100,3400,Apartment,Entire home/apt,1,5
690723,4.96,De Pijp - Rivierenbuurt,2,110,97,33000,Apartment,Entire home/apt,0.9,75
1357997,4.96,Centrum-Oost,1,150,100,4200,Apartment,Entire home/apt,0.99,2
621108,4.96,Centrum-West,1,100,90,4800,Apartment,Entire home/apt,0.75,6
634170,4.96,Westerpark,4,99,98,15444,Apartment,Entire home/apt,0.93,39
1252179,4.96,Oostelijk Havengebied - Indische Buurt,1,95,100,760,Apartment,Entire home/apt,1,2
4034978,4.96,De Baarsjes - Oud-West,2,99,100,2376,Apartment,Entire home/apt,1,4
1903880,4.96,Oud-Oost,1,79,89,3476,Apartment,Entire home/apt,1,11
1137462,4.96,Zuid,2,159,99,24168,Apartment,Entire home/apt,0.93,19
622994,4.96,Westerpark,2,84,94,19824,Apartment,Private room,1,59
625383,4.96,Centrum-West,1,125,92,37000,Apartment,Entire home/apt,1,74
674276,4.96,Centrum-Oost,2,58,95,42804,Loft,Private room,0.84,123
624485,4.96,Westerpark,1,65,92,19500,Apartment,Entire home/apt,1,30
837972,4.96,Zuid,1,84,83,2016,Loft,Private room,0.93,6
627326,4.96,Centrum-West,1,129,100,2322,Apartment,Entire home/apt,0.79,3
629670,4.96,Centrum-West,4,180,98,19440,Apartment,Entire home/apt,1,18
625624,4.96,De Baarsjes - Oud-West,1,88,92,6864,Apartment,Private room,1,39
920865,4.95,Bos en Lommer,4,140,80,1120,Other,Entire home/apt,1,2
1004255,4.95,Westerpark,7,350,89,58800,Apartment,Entire home/apt,0.98,42
948834,4.95,Centrum-West,2,200,98,85200,Apartment,Entire home/apt,1,71
1045038,4.95,Centrum-Oost,1,80,84,12000,Apartment,Private room,0.96,25
1313087,4.95,Centrum-Oost,1,80,88,18240,Apartment,Private room,0.95,38
1487088,4.95,Westerpark,1,165,100,9900,Apartment,Entire home/apt,0.8,15
629470,4.95,Centrum-West,3,120,99,42000,Apartment,Entire home/apt,1,25
632192,4.95,De Pijp - Rivierenbuurt,1,129,98,49020,Apartment,Entire home/apt,1,38
3841266,4.95,De Baarsjes - Oud-West,1,90,100,1440,Apartment,Entire home/apt,1,4
1334593,4.95,De Pijp - Rivierenbuurt,1,80,95,4480,Apartment,Entire home/apt,0.93,14
4455922,4.95,Westerpark,1,110,100,880,Apartment,Entire home/apt,1,1
1952614,4.94,De Pijp - Rivierenbuurt,1,59,93,1416,Apartment,Entire home/apt,1,6
632434,4.94,Centrum-West,1,75,93,8550,Loft,Entire home/apt,1,19
634722,4.94,Centrum-West,1,110,89,14960,Apartment,Entire home/apt,1,17
2163401,4.94,Westerpark,1,90,95,7200,Apartment,Entire home/apt,0.88,20
857437,4.94,Osdorp,7,199,100,16716,House,Entire home/apt,1,7
4339481,4.94,De Baarsjes - Oud-West,1,75,100,1500,Apartment,Entire home/apt,0.9,5
634671,4.94,Oud-Noord,1,95,97,33440,Apartment,Entire home/apt,1,44
635212,4.94,Centrum-West,2,200,95,3200,Boat,Entire home/apt,0.83,4
635629,4.94,De Baarsjes - Oud-West,2,100,93,4400,Apartment,Entire home/apt,0.94,22
669819,4.94,Centrum-Oost,2,150,92,73200,Apartment,Entire home/apt,0.88,122
1948737,4.94,Centrum-West,2,150,94,28800,Apartment,Entire home/apt,0.88,48
5115463,4.94,De Pijp - Rivierenbuurt,1,90,100,1080,Apartment,Entire home/apt,0.9,3
3871151,4.94,Buitenveldert - Zuidas,1,130,87,780,Apartment,Private room,0.76,3
4876722,4.94,Buitenveldert - Zuidas,1,110,70,440,Apartment,Private room,0.77,2
636593,4.94,Centrum-West,3,199,91,25074,Boat,Entire home/apt,0.8,21
1677883,4.94,Centrum-West,1,100,83,8000,Other,Entire home/apt,0.8,20
699955,4.94,De Baarsjes - Oud-West,4,113,99,20340,Apartment,Entire home/apt,1,30
790705,4.94,Centrum-Oost,2,310,50,3720,Apartment,Entire home/apt,0.68,2
3658651,4.94,Westerpark,2,150,93,1800,Apartment,Entire home/apt,1,3
637742,4.93,Zuid,1,80,95,1600,Apartment,Entire home/apt,1,5
637761,4.93,De Baarsjes - Oud-West,2,70,97,3080,House,Entire home/apt,1,22
638302,4.93,De Baarsjes - Oud-West,1,89,93,9968,Apartment,Entire home/apt,1,28
5231919,4.93,Centrum-Oost,1,59,93,354,Apartment,Private room,0.98,3
1241916,4.93,De Pijp - Rivierenbuurt,4,120,95,11520,Apartment,Entire home/apt,0.75,12
870052,4.93,De Pijp - Rivierenbuurt,1,99,99,6336,Apartment,Entire home/apt,0.9,16
1983378,4.93,Westerpark,1,127,97,9906,Boat,Entire home/apt,0.95,13
1117251,4.93,De Pijp - Rivierenbuurt,1,93,95,30690,Apartment,Entire home/apt,0.95,55
640062,4.93,Watergraafsmeer,1,140,93,4480,Apartment,Entire home/apt,1,8
640672,4.93,Zuid,1,85,97,6630,Apartment,Entire home/apt,1,13
3183708,4.93,Oostelijk Havengebied - Indische Buurt,3,89,100,356,Apartment,Entire home/apt,1,2
2973423,4.93,De Pijp - Rivierenbuurt,1,100,98,2400,Apartment,Entire home/apt,0.5,12
3854939,4.93,Centrum-Oost,1,175,98,9450,Boat,Entire home/apt,1,9
989222,4.93,De Pijp - Rivierenbuurt,2,130,97,4680,Apartment,Entire home/apt,1,6
641875,4.93,Centrum-West,2,100,98,35400,Apartment,Entire home/apt,1,59
642190,4.93,Centrum-West,1,139,93,4448,Apartment,Entire home/apt,1,8
4394868,4.93,Zuid,1,149,100,596,Apartment,Private room,1,1
817652,4.93,Zuid,1,110,96,3300,Apartment,Entire home/apt,1,5
2791120,4.93,De Pijp - Rivierenbuurt,2,110,95,71280,Apartment,Entire home/apt,0.25,12
644138,4.93,Centrum-Oost,1,119,98,32368,House,Private room,0.43,68
643845,4.93,Westerpark,1,89,98,12460,Apartment,Entire home/apt,0.84,10
644921,4.92,De Pijp - Rivierenbuurt,1,89,95,6052,Apartment,Entire home/apt,0.7,17
1410240,4.92,De Baarsjes - Oud-West,1,172,98,10320,Apartment,Entire home/apt,1,10
645568,4.92,Centrum-Oost,1,110,100,220,Bed & Breakfast,Private room,0.91,1
1357893,4.92,Westerpark,3,69,90,14076,Apartment,Entire home/apt,0.82,51
647027,4.92,Centrum-Oost,4,130,91,25480,Apartment,Entire home/apt,1,14
1410370,4.92,Oostelijk Havengebied - Indische Buurt,1,85,87,1020,House,Entire home/apt,0.67,3
792356,4.92,Centrum-Oost,1,79,96,16590,Apartment,Entire home/apt,1,21
648503,4.91,Centrum-West,1,90,98,57780,Apartment,Entire home/apt,1,107
2370537,4.91,Centrum-West,2,125,97,14250,Apartment,Entire home/apt,1,19
648676,4.91,De Pijp - Rivierenbuurt,1,95,80,2660,Apartment,Entire home/apt,1,2
648826,4.91,Centrum-Oost,1,125,96,18000,Apartment,Entire home/apt,1,18
649656,4.91,Centrum-West,3,330,100,9900,Apartment,Entire home/apt,1,5
649830,4.91,Centrum-West,5,310,96,16740,Apartment,Entire home/apt,1,9
1745483,4.91,Centrum-West,1,135,96,9180,Apartment,Entire home/apt,1,17
1768240,4.91,Centrum-West,1,135,90,1080,Apartment,Entire home/apt,1,2
3525634,4.91,Westerpark,1,114,92,3876,Apartment,Entire home/apt,1,17
650154,4.91,Watergraafsmeer,2,135,100,2700,Apartment,Entire home/apt,0.6,5
650283,4.91,IJburg - Zeeburgereiland,7,199,98,22686,House,Entire home/apt,1,19
650245,4.91,Centrum-West,1,135,98,8640,Apartment,Entire home/apt,1,16
4619263,4.91,Zuid,2,149,100,1788,Apartment,Entire home/apt,0.97,3
652888,4.91,Westerpark,1,90,89,11520,Apartment,Entire home/apt,1,32
730916,4.91,De Baarsjes - Oud-West,1,65,97,19760,Bed & Breakfast,Private room,1,76
1084513,4.91,Centrum-West,1,175,88,8050,Apartment,Private room,0.99,23
1616913,4.91,De Baarsjes - Oud-West,1,65,95,16900,Apartment,Entire home/apt,0.9,65
652283,4.91,Zuid,2,170,100,6120,Apartment,Entire home/apt,0.95,9
764722,4.91,De Baarsjes - Oud-West,1,100,99,3000,Apartment,Private room,0.95,15
936098,4.91,Centrum-West,2,160,100,640,Bed & Breakfast,Private room,1,2
654931,4.91,Centrum-West,1,80,94,32000,Bed & Breakfast,Private room,1,200
655216,4.91,Centrum-West,1,80,94,23680,Bed & Breakfast,Private room,1,148
652758,4.91,Bos en Lommer,2,149,90,12516,Apartment,Entire home/apt,1,14
693432,4.91,Centrum-West,4,143,94,76076,Apartment,Entire home/apt,1,38
742268,4.91,Centrum-West,2,110,98,63800,Apartment,Entire home/apt,0.95,145
1187347,4.91,Westerpark,1,75,92,13950,Apartment,Entire home/apt,0.44,31
4939154,4.9,Centrum-West,1,125,100,1500,Apartment,Entire home/apt,1,3
871388,4.9,De Pijp - Rivierenbuurt,1,69,94,19320,Apartment,Entire home/apt,0.92,70
4536158,4.9,Centrum-West,2,194,92,9700,Apartment,Entire home/apt,0.75,5
3838324,4.9,Westerpark,1,200,100,800,Apartment,Entire home/apt,1,2
656972,4.9,Oostelijk Havengebied - Indische Buurt,3,89,90,12816,Apartment,Entire home/apt,1,24
1139498,4.9,Oud-Noord,2,104,94,7488,Apartment,Entire home/apt,1,18
4260708,4.9,Oud-Oost,2,95,93,1710,Apartment,Entire home/apt,1,3
3942323,4.9,Centrum-West,1,120,94,6960,Apartment,Entire home/apt,0.6,29
963715,4.9,Bos en Lommer,1,89,95,1424,Apartment,Entire home/apt,0.6,4
658002,4.9,De Baarsjes - Oud-West,3,100,87,5600,Apartment,Entire home/apt,1,14
658049,4.9,De Baarsjes - Oud-West,3,100,88,6000,Apartment,Entire home/apt,1,15
658063,4.9,De Baarsjes - Oud-West,3,105,84,15540,Apartment,Entire home/apt,1,37
2719062,4.9,Centrum-West,3,125,85,3000,Apartment,Entire home/apt,1,4
1738313,4.9,De Baarsjes - Oud-West,2,95,100,4560,Apartment,Entire home/apt,0.9,12
4281043,4.9,Centrum-West,9,451,90,3608,Boat,Entire home/apt,0.99,2
1289843,4.9,Westerpark,5,210,93,5040,Apartment,Entire home/apt,0.99,6
659610,4.9,Centrum-Oost,6,353,90,9884,Boat,Entire home/apt,0.99,7
4281417,4.9,Centrum-Oost,2,389,100,3112,Boat,Entire home/apt,0.99,2
952307,4.9,Oostelijk Havengebied - Indische Buurt,1,320,88,9600,Boat,Entire home/apt,0.99,5
937950,4.9,Centrum-West,4,200,93,1600,Boat,Entire home/apt,0.99,2
958902,4.9,Westerpark,2,246,80,1968,Apartment,Entire home/apt,0.99,2
950420,4.9,Watergraafsmeer,6,140,86,560,House,Entire home/apt,0.99,1
2555908,4.9,Westerpark,3,389,84,3112,Boat,Entire home/apt,0.99,2
743642,4.9,Westerpark,1,318,100,2544,Boat,Entire home/apt,0.99,2
740119,4.9,Centrum-Oost,4,190,100,760,Boat,Entire home/apt,0.99,1
661333,4.9,Oostelijk Havengebied - Indische Buurt,1,125,87,1500,Boat,Entire home/apt,0.99,3
3470830,4.9,Centrum-Oost,2,180,92,3600,Boat,Entire home/apt,0.99,5
4790408,4.9,De Baarsjes - Oud-West,1,160,100,960,Boat,Entire home/apt,0.99,1
3546411,4.9,Centrum-Oost,2,180,100,720,Boat,Entire home/apt,0.99,2
1289495,4.9,Centrum-Oost,2,160,73,1920,Apartment,Entire home/apt,0.99,3
740138,4.9,Oostelijk Havengebied - Indische Buurt,3,172,100,2064,Boat,Entire home/apt,0.99,3
1757090,4.9,Centrum-Oost,2,100,93,2400,Boat,Private room,0.99,6
662589,4.9,Centrum-Oost,1,120,80,480,Bed & Breakfast,Private room,0.99,1
954257,4.9,Centrum-Oost,1,160,92,6400,Boat,Entire home/apt,0.99,10
954325,4.9,Westerpark,1,140,80,560,Boat,Entire home/apt,0.99,1
1289936,4.9,Centrum-West,1,140,95,2240,Apartment,Entire home/apt,0.99,4
3957199,4.9,Centrum-Oost,1,140,88,2800,Boat,Entire home/apt,0.99,5
4055810,4.9,De Baarsjes - Oud-West,1,95,97,1330,Apartment,Entire home/apt,1,7
660194,4.9,De Pijp - Rivierenbuurt,1,120,100,5280,Apartment,Entire home/apt,0.8,11
879986,4.9,De Pijp - Rivierenbuurt,1,70,91,27720,Bed & Breakfast,Private room,1,99
3602515,4.9,Bos en Lommer,2,120,90,480,Apartment,Entire home/apt,1,2
3444233,4.89,Geuzenveld - Slotermeer,2,95,83,2660,House,Private room,1,7
699804,4.89,Oud-Oost,2,109,92,3270,Apartment,Entire home/apt,0.5,5
3489363,4.89,De Pijp - Rivierenbuurt,1,90,93,6480,Apartment,Entire home/apt,0.96,18
3911407,4.89,Centrum-West,1,150,100,2100,Apartment,Entire home/apt,1,1
3703484,4.89,Centrum-West,1,100,100,400,Apartment,Private room,1,1
2949320,4.89,Oud-Oost,2,75,92,2700,Apartment,Entire home/apt,1,6
1830345,4.89,Centrum-Oost,2,155,100,3720,Apartment,Entire home/apt,1,4
1801900,4.89,Centrum-Oost,1,75,87,3300,Apartment,Private room,1,11
663124,4.89,De Baarsjes - Oud-West,2,350,95,7000,Apartment,Entire home/apt,0.86,5
3895801,4.89,Westerpark,1,100,92,7800,Apartment,Private room,0.75,13
663390,4.89,Oud-Oost,2,100,100,4000,House,Entire home/apt,0.8,5
663697,4.89,Centrum-Oost,2,225,100,18900,Apartment,Entire home/apt,0.79,6
4898741,4.89,Centrum-Oost,2,195,97,2340,Boat,Entire home/apt,0.9,6
729965,4.89,Westerpark,2,70,91,13860,Apartment,Private room,1,99
780844,4.89,Westerpark,16,650,100,2600,Boat,Entire home/apt,1,1
779175,4.89,Westerpark,16,70,92,8960,Boat,Private room,1,32
1017843,4.89,Westerpark,16,70,90,2800,Boat,Private room,1,10
1840212,4.89,Westerpark,2,90,73,720,Boat,Private room,1,4
673672,4.89,Centrum-Oost,1,135,98,9990,Boat,Private room,1,37
4748130,4.89,Oud-Oost,1,140,100,2240,Apartment,Entire home/apt,0.92,2
665064,4.89,Centrum-West,3,145,98,98600,Apartment,Entire home/apt,0.9,68
3508256,4.89,Centrum-West,1,100,96,3000,Apartment,Entire home/apt,0.9,5
666602,4.88,De Pijp - Rivierenbuurt,1,125,96,14250,Apartment,Entire home/apt,0.92,19
2078813,4.88,Centrum-West,1,119,95,3570,Apartment,Entire home/apt,0.78,5
667305,4.88,Noord-West,1,100,100,2800,House,Entire home/apt,1,7
667333,4.88,Centrum-West,1,110,96,7260,Apartment,Entire home/apt,1,11
667411,4.88,De Baarsjes - Oud-West,1,100,93,3600,Apartment,Entire home/apt,0.6,18
1227524,4.88,Westerpark,2,100,95,2000,Apartment,Entire home/apt,1,5
667543,4.88,Centrum-Oost,1,119,96,6664,Apartment,Entire home/apt,0.71,14
667587,4.88,De Baarsjes - Oud-West,1,76,97,11856,Apartment,Entire home/apt,1,26
